,propensity_scores
1023,0.5261159775539593
1024,0.33105680479962224
1025,0.4121509954997273
1026,0.5553315322322496
1027,0.3892019852230554
1028,0.5879224443297885
1029,0.5183757857407616
1030,0.3411342777209732
1031,0.5956515435356556
1032,0.4175881002629888
1033,0.46448541318976605
1034,0.49523197789318607
1035,0.4260140532381185
1036,0.5340037601864585
1037,0.5157701498678283
1038,0.2962312879107089
1039,0.37217256444303215
1040,0.3977999185058409
1041,0.3468577406403181
1042,0.41423225570178646
1043,0.37217256444303215
1044,0.34163408918967014
1045,0.5108649418901146
1046,0.33261721404493294
1047,0.5922919697262511
1048,0.5308040289881271
1049,0.45229506725840424
1050,0.3977999185058409
1051,0.4945914125258037
1052,0.4212523636735864
1053,0.4442881346646178
1054,0.4976813079593001
1055,0.3388759691652502
1056,0.39264320954319615
1057,0.4034594011128282
1058,0.4803574938470011
1059,0.497800980121038
1060,0.44305674513599175
1061,0.4893558086037143
1062,0.4432118711583654
1063,0.5314216454366786
1064,0.5347281238429415
1065,0.44929650478648453
1066,0.37579086075769735
1067,0.46450355831939516
1068,0.5397553456372722
1069,0.42300020016543644
1070,0.37302198109706736
1071,0.3844463727529245
1072,0.4031291154448936
1073,0.45264652074711315
1074,0.44424490496384533
1075,0.49060031165768714
1076,0.44908527242221136
1077,0.3702502715688118
1078,0.4713921394112526
1079,0.5732439705609086
1080,0.5879224443297885
1081,0.3799700872873283
1082,0.4092197259521548
1083,0.303048879679915
1084,0.42130724621718935
1085,0.5682796973566762
1086,0.39724961110421214
1087,0.5452206442241166
1088,0.5168678089852028
1089,0.3670080985346939
1090,0.33715664530374456
1091,0.4260140532381185
1092,0.38549467137596266
1093,0.4092197259521548
1094,0.43331690427691444
1095,0.39359040313861804
1096,0.4507305531980629
1097,0.3977999185058409
1098,0.468499417445072
1099,0.33986868143015686
1100,0.4288120384853555
1101,0.42726686844814343
1102,0.45229506725840424
1103,0.458366290065592
1104,0.35573700457486185
1105,0.30561305454784893
1106,0.505950637663279
1107,0.37422829477566044
1108,0.38549467137596266
1109,0.46158684080131995
1110,0.355259544791883
1111,0.5104695832639885
1112,0.3641468541056508
1113,0.27150987560763157
1114,0.4509053081953251
1115,0.39464162421315524
1116,0.49176754263450334
1117,0.41712035164559863
1118,0.44620272785852755
1119,0.4971604506146433
1120,0.2515239870379466
1121,0.4382173551579547
1122,0.5407282420680096
1123,0.3754231169473376
1124,0.40242673265607354
1125,0.5217272994825423
1126,0.5244056742892689
1127,0.44925318172904205
1128,0.6032526214477913
1129,0.4125493031786868
1130,0.4922255626770696
1131,0.5702784561424061
1132,0.364198978571768
1133,0.43737374974317117
1134,0.49725527141771303
1135,0.41722881054891603
1136,0.5721471769072308
1137,0.48594651910612546
1138,0.4260140532381185
1139,0.3610372779587658
1140,0.39464162421315524
1141,0.495360706051273
1142,0.5041857747138816
1143,0.4297944972256311
1144,0.5653058453103307
1145,0.43737374974317117
1146,0.42902116100205306
1147,0.4183002689284606
1148,0.47626732634942454
1149,0.34420367445464456
1150,0.5728073074876913
1151,0.5292233308311841
1152,0.44039951927875387
1153,0.5134243572214416
1154,0.37455209338218437
1155,0.367378420752969
1156,0.41046968720661187
1157,0.4585782541013788
1158,0.4628607045648768
1159,0.49238268429018084
1160,0.3520925244142587
1161,0.468655100617129
1162,0.5696317512162647
1163,0.4373183558953213
1164,0.5956515435356556
1165,0.3828276074828285
1166,0.5553315322322496
1167,0.3539296592662657
1168,0.586387223189601
1169,0.5250285719739016
1170,0.5805750432937179
1171,0.5086723460591099
1172,0.4412567150918621
1173,0.5514464897721947
1174,0.3611905312833677
1175,0.43536886929372093
1176,0.5482220913093343
1177,0.41428967918902804
1178,0.4323939319816139
1179,0.3920850293811939
1180,0.3786891079583043
1181,0.44119903076225336
1182,0.38158424026438087
1183,0.4189008268302641
1184,0.4400147506101968
1185,0.44120121510853394
1186,0.3754231169473376
1187,0.4289665333517136
1188,0.30980235496116953
1189,0.39379419104545854
1190,0.5265608719308285
1191,0.39070340389854913
1192,0.6175941680376235
1193,0.4462583545517859
1194,0.37455209338218437
1195,0.6171284021889931
1196,0.5208083834748849
1197,0.5257845869062685
1198,0.42936870710446595
1199,0.36260805456934925
1200,0.3166134986026616
1201,0.3641468541056508
1202,0.3912072686127686
1203,0.41108983734666205
1204,0.5832391672848228
1205,0.41199534734012205
1206,0.5883547604092466
1207,0.5171824544849261
1208,0.3468399726199807
1209,0.3976306395055216
1210,0.5384711832635141
1211,0.37863614467833967
1212,0.4614741267350515
1213,0.45574820793927706
1214,0.42837097640993066
1215,0.5070066149542553
1216,0.4019396504793489
1217,0.46448541318976605
1218,0.49495015758953387
1219,0.4746517779682959
1220,0.5068667580199474
1221,0.6567089554497678
1222,0.4939193888141102
1223,0.49373286260725097
1224,0.43716367305043724
1225,0.37595687228259317
1226,0.4432118711583654
1227,0.41423225570178646
1228,0.39154848184953805
1229,0.39154848184953805
1230,0.6338184210286723
1231,0.60425614148249
1232,0.44329630483734506
1233,0.5746102497219007
1234,0.4913868219069465
1235,0.3668504531819245
1236,0.40608897162013924
1237,0.45270229408675816
1238,0.4688116449069177
1239,0.47148750502654524
1240,0.3912072686127686
1241,0.4061983616351695
1242,0.28367090458144356
1243,0.5171704354492968
1244,0.4462583545517859
1245,0.48213409713894323
1246,0.4004970969300444
1247,0.43110859709458654
1248,0.468655100617129
1249,0.42045627293988425
1250,0.40242673265607354
1251,0.3304880924541036
1252,0.3355206090557748
1253,0.45271673770571524
1254,0.49263924319311825
1255,0.3041815858086557
1256,0.4375866895787614
1257,0.4764112588801449
1258,0.41858959635282544
1259,0.6089550128308294
1260,0.4260140532381185
1261,0.3041815858086557
1262,0.42237496910869493
1263,0.4960092296148624
1264,0.4984406675458784
1265,0.41238484022940075
1266,0.43613870936714605
1267,0.5208083834748849
1268,0.39964539095138
1269,0.37034229843761396
1270,0.355259544791883
1271,0.39724961110421214
1272,0.3613471325181898
1273,0.43013601993019085
1274,0.33436620825531965
1275,0.4530787898375371
1276,0.4915641074418404
1277,0.5408881070139603
1278,0.418149469607426
1279,0.5217615785831193
1280,0.4585760543249059
1281,0.44407735820043515
1282,0.6295643559628175
1283,0.4174653057368874
1284,0.4585782541013788
1285,0.470374403348083
1286,0.33393434479401163
1287,0.4769374294657111
1288,0.378709300073604
1289,0.5246311227477768
1290,0.38737803643768126
1291,0.3468399726199807
1292,0.39464162421315524
1293,0.5279173292153285
1294,0.5635712640634732
1295,0.31928080256853
1296,0.4358156904789505
1297,0.41107575461708185
1298,0.32461794375373376
1299,0.45574820793927706
1300,0.42936870710446595
1301,0.4433865106792962
1302,0.4999719927729182
1303,0.4032803844034356
1304,0.49546639136355447
1305,0.41015745237578116
1306,0.5503898220517908
1307,0.43972236522156605
1308,0.4969441361262053
1309,0.3786891079583043
1310,0.5530768822806539
1311,0.4648879492077405
1312,0.5297918982883068
1313,0.4718849605747952
1314,0.314482871598261
1315,0.5607055671308371
1316,0.6310994782446343
1317,0.41428967918902804
1318,0.4537308009633173
1319,0.5499960994132476
1320,0.3613471325181898
1321,0.5314645052339657
1322,0.5016448347431917
1323,0.3701352552449261
1324,0.42750904602901263
1325,0.48666132964640557
1326,0.3977999185058409
1327,0.44305674513599175
1328,0.30837138733856345
1329,0.338923271166542
1330,0.4258053034035051
1331,0.47072673379621377
1332,0.5583203069106146
1333,0.3955352375112294
1334,0.49580630477266263
1335,0.37307867812545426
1336,0.3271913514597254
1337,0.35963574238071055
1338,0.5581207356174676
1339,0.5119568223878483
1340,0.39724961110421214
1341,0.41712035164559863
1342,0.42237496910869493
1343,0.39607654337625686
1344,0.42669631550289977
1345,0.5512249016252283
1346,0.48888670583341703
1347,0.367378420752969
1348,0.4363486753699042
1349,0.5884995529267473
1350,0.3975926526470915
1351,0.32762564186132137
1352,0.4062526596161093
1353,0.4091773960052043
1354,0.5109283463723547
1355,0.4675174513426566
1356,0.39720768685944974
1357,0.3666539869744341
1358,0.48515874344672166
1359,0.37307867812545426
1360,0.4954128964934697
1361,0.4587539597035578
1362,0.2864282956657005
1363,0.3468577406403181
1364,0.6199860485600873
1365,0.5297918982883068
1366,0.41722881054891603
1367,0.5042295451963659
1368,0.5111804398544093
1369,0.5879224443297885
1370,0.4155301729762246
1371,0.5028667150072003
1372,0.5127697856009465
1373,0.3858955505938703
1374,0.3977999185058409
1375,0.5344024500674968
1376,0.4324457491700694
1377,0.4231729285165976
1378,0.367378420752969
1379,0.4092197259521548
1380,0.2947396913653769
1381,0.30078838946598363
1382,0.3975387371579031
1383,0.4323386841850045
1384,0.3993128214458588
1385,0.41891534816909937
1386,0.4421012652886163
1387,0.5336867350322083
1388,0.34854229712312795
1389,0.38244868676942945
1390,0.44039951927875387
1391,0.5884995529267473
1392,0.4261950079819385
1393,0.42114179485500214
1394,0.31928080256853
1395,0.39379419104545854
1396,0.49490638851095803
1397,0.4718288613481741
1398,0.557310850194966
1399,0.42300020016543644
1400,0.418474626088306
1401,0.4004970969300444
1402,0.6159834721440832
1403,0.5190075492009192
1404,0.2982497239105611
1405,0.4586557654188585
1406,0.5151381066549618
1407,0.3558980805021354
1408,0.47148750502654524
1409,0.3218322872743652
1410,0.355259544791883
1411,0.48671111031138464
1412,0.5831844484718581
1413,0.4425410139445144
1414,0.5728073074876913
1415,0.5433545675425467
1416,0.42507460677583286
1417,0.5724112849183828
1418,0.4121509954997273
1419,0.7028628204712828
1420,0.4260140532381185
1421,0.4557047775668555
1422,0.314482871598261
1423,0.41830242477022905
1424,0.4062526596161093
1425,0.3090539504538627
1426,0.41712035164559863
1427,0.5895551790519341
1428,0.4323386841850045
1429,0.44407735820043515
1430,0.4198389403652315
1431,0.3858955505938703
1432,0.4031291154448936
1433,0.470533563781883
1434,0.4350281133315534
1435,0.4382173551579547
1436,0.4209249966529735
1437,0.44609065794528974
1438,0.5158674044060308
1439,0.4323939319816139
1440,0.418474626088306
1441,0.4750588287625536
1442,0.47510249361604856
1443,0.41722881054891603
1444,0.6089550128308294
1445,0.4202193056329213
1446,0.43331690427691444
1447,0.4091773960052043
1448,0.4433865106792962
1449,0.4260140532381185
1450,0.5805750432937179
1451,0.5347868026243445
1452,0.44120121510853394
1453,0.48095225018044657
1454,0.3329155174959043
1455,0.4585782541013788
1456,0.3785072136270939
1457,0.4005391376660458
1458,0.4430444034099985
1459,0.44039951927875387
1460,0.42531928145807246
1461,0.33308367355532637
1462,0.4155301729762246
1463,0.586387223189601
1464,0.4125493031786868
1465,0.4029572596141878
1466,0.5058943680379078
1467,0.34163408918967014
1468,0.49373286260725097
1469,0.5665837583612264
1470,0.4825635597158195
1471,0.3827727375774694
1472,0.4768812719681341
1473,0.45542306544904027
1474,0.42300020016543644
1475,0.34557548774047064
1476,0.5160634786037293
1477,0.4688116449069177
1478,0.34701150329933045
1479,0.47152111331421337
1480,0.42902116100205306
1481,0.3786891079583043
1482,0.4121509954997273
1483,0.46469777916647775
1484,0.4585782541013788
1485,0.5217272994825423
1486,0.42017664711474506
1487,0.4915641074418404
1488,0.49771916317666676
1489,0.48229105708846887
1490,0.5115257137388162
1491,0.5009178736870328
1492,0.4363486753699042
1493,0.46728944514971954
1494,0.41712035164559863
1495,0.4243056900554345
1496,0.45574820793927706
1497,0.32756988698987366
1498,0.5248978899767011
1499,0.39464162421315524
1500,0.5746680944924483
1501,0.48095225018044657
1502,0.4260140532381185
1503,0.4258481136734523
1504,0.44270839726203187
1505,0.5452206442241166
1506,0.4462583545517859
1507,0.3859488985913414
1508,0.36240474173709436
1509,0.5682796973566762
1510,0.4783465779493888
1511,0.5083686854341564
1512,0.42017664711474506
1513,0.5551420285648051
1514,0.4516555534396068
1515,0.44424490496384533
1516,0.35292014103109715
1517,0.4323939319816139
1518,0.32058476284772625
1519,0.3799700872873283
1520,0.6735649153922766
1521,0.4032803844034356
1522,0.3166134986026616
1523,0.3640418459024458
1524,0.3641468541056508
1525,0.48843051560220035
1526,0.5644080644940034
1527,0.5694014004993267
1528,0.4555364514069569
1529,0.36660171374063477
1530,0.34296156116819576
1531,0.46330214731373753
1532,0.4893558086037143
1533,0.5277865379304038
1534,0.6140603269958254
1535,0.3539296592662657
1536,0.49172378098197295
1537,0.4380626018883
1538,0.3828276074828285
1539,0.3828276074828285
1540,0.5414231884912184
1541,0.4062526596161093
1542,0.444535321933818
1543,0.4092197259521548
1544,0.4317099774795164
1545,0.5803850917949979
1546,0.35887835912840554
1547,0.39449145341420044
1548,0.43716367305043724
1549,0.46858126509714093
1550,0.4887142439778628
1551,0.39409558286260976
1552,0.2934454951335499
1553,0.3637308594955792
1554,0.46143061332875446
1555,0.27150987560763157
1556,0.5603405085859089
1557,0.4688116449069177
1558,0.4462583545517859
1559,0.3735849604702888
1560,0.4128290876851413
1561,0.3613471325181898
1562,0.5440701503182824
1563,0.3855154900739082
1564,0.3945275244631208
1565,0.37827751844279767
1566,0.4062526596161093
1567,0.4742459428273726
1568,0.5259776189252225
1569,0.4585782541013788
1570,0.46751729854786933
1571,0.49797789159901795
1572,0.46714573701410717
1573,0.3640418459024458
1574,0.4951994789386337
1575,0.4999719927729182
1576,0.45574820793927706
1577,0.4258053034035051
1578,0.5947183786061206
1579,0.5340037601864585
1580,0.4969441361262053
1581,0.438391576199908
1582,0.40922847541201357
1583,0.40311708091052156
1584,0.5947183786061206
1585,0.3974301183582569
1586,0.4462583545517859
1587,0.3882205046186098
1588,0.3944376831076217
1589,0.5070801528675376
1590,0.6159834721440832
1591,0.42902116100205306
1592,0.314200983006454
1593,0.4628607045648768
1594,0.41108983734666205
1595,0.6854754521253341
1596,0.44119903076225336
1597,0.46790215705313665
1598,0.44039951927875387
1599,0.3715197743862696
1600,0.339083327546329
1601,0.3944795063163651
1602,0.4433865106792962
1603,0.41108983734666205
1604,0.46158684080131995
1605,0.3977999185058409
1606,0.49243894884614825
1607,0.4382173551579547
1608,0.44925318172904205
1609,0.5432243526106332
1610,0.5566898095509987
1611,0.43737374974317117
1612,0.3975954172429557
1613,0.3786891079583043
1614,0.5208083834748849
1615,0.372587499790973
1616,0.5120481489544588
1617,0.6383414073948641
1618,0.4031291154448936
1619,0.529579214271924
1620,0.3140470908357555
1621,0.418474626088306
1622,0.5615412302513545
1623,0.5109283463723547
1624,0.4064311640603503
1625,0.4228467759104906
1626,0.324500968116699
1627,0.4097698556862773
1628,0.3537078266151097
1629,0.5403478959681792
1630,0.46771183170753655
1631,0.5104695832639885
1632,0.3909623596034538
1633,0.44039951927875387
1634,0.4259590088683845
1635,0.43310727615087763
1636,0.42114179485500214
1637,0.3144343436285613
1638,0.3522954386539698
1639,0.4061983616351695
1640,0.4537308009633173
1641,0.4323939319816139
1642,0.43434034468426497
1643,0.48340850886478137
1644,0.4432118711583654
1645,0.5956515435356556
1646,0.29549397202206124
1647,0.4746352737692956
1648,0.4648879492077405
1649,0.49243894884614825
1650,0.3670140689255153
1651,0.3932429378824132
1652,0.3934932192601895
1653,0.37291996142354267
1654,0.45668990224802014
1655,0.554651322393951
1656,0.5208083834748849
1657,0.6344970497069468
1658,0.34144209052562885
1659,0.5058943680379078
1660,0.44305674513599175
1661,0.43331690427691444
1662,0.4064311640603503
1663,0.5505992071880356
1664,0.5543330537201667
1665,0.5365328902618256
1666,0.3640013098371703
1667,0.5028667150072003
1668,0.4319905540051798
1669,0.34411900663805084
1670,0.4201165426472591
1671,0.5168678089852028
1672,0.42237496910869493
1673,0.4496475411246699
1674,0.40344736338321424
1675,0.42726686844814343
1676,0.31400161161101137
1677,0.4380626018883
1678,0.4496475411246699
1679,0.4442881346646178
1680,0.3702502715688118
1681,0.39464162421315524
1682,0.5948931515971686
1683,0.4769374294657111
1684,0.4648879492077405
1685,0.41706380652508207
1686,0.37311963201952736
1687,0.4518236355993879
1688,0.41015745237578116
1689,0.4032096150977728
1690,0.5282347377044172
1691,0.4833813979839331
1692,0.3975387371579031
1693,0.40242673265607354
1694,0.396313528458081
1695,0.41830242477022905
1696,0.35243889610560947
1697,0.3782134432856812
1698,0.3189415419307756
1699,0.34708316385339294
1700,0.4718849605747952
1701,0.48531304318201945
1702,0.37863614467833967
1703,0.41482498887137925
1704,0.32176442872376715
1705,0.40016429108708035
1706,0.4061983616351695
1707,0.3993128214458588
1708,0.3127405029792079
1709,0.4733022420759973
1710,0.45467145969805317
1711,0.5343901034233673
1712,0.4444768875588897
1713,0.42449243835772116
1714,0.40365896414471325
1715,0.5099938044050957
1716,0.2842398424593825
1717,0.5011579757350109
1718,0.4433865106792962
1719,0.4032803844034356
1720,0.42415474495558764
1721,0.4322844551036641
1722,0.4742344363775432
1723,0.4034506907629912
1724,0.4092197259521548
1725,0.41046968720661187
1726,0.41238484022940075
1727,0.44305674513599175
1728,0.4679610768479157
1729,0.4915641074418404
1730,0.42415474495558764
1731,0.4201165426472591
1732,0.378709300073604
1733,0.38158424026438087
1734,0.5259526830265583
1735,0.5672020960016404
1736,0.3641468541056508
1737,0.529631850346584
1738,0.44929650478648453
1739,0.4125493031786868
1740,0.418474626088306
1741,0.4432118711583654
1742,0.5564327590259844
1743,0.5452206442241166
1744,0.46022023581873256
1745,0.431157663597072
1746,0.3828276074828285
1747,0.5670983084628733
1748,0.42726686844814343
1749,0.46469777916647775
1750,0.3932429378824132
1751,0.5188916315528176
1752,0.3700920478085565
1753,0.5074743207701465
1754,0.5141042407481122
1755,0.4202193056329213
1756,0.3366336248828358
1757,0.5655360261962111
1758,0.3140470908357555
1759,0.47299285212506637
1760,0.44120121510853394
1761,0.6315582688703046
1762,0.46347724983523414
1763,0.5637231848347566
1764,0.45574820793927706
1765,0.39464162421315524
1766,0.3957598974001445
1767,0.4155301729762246
1768,0.4323939319816139
1769,0.5230137803611309
1770,0.35852319982574304
1771,0.31182939291043543
1772,0.5637812387759449
1773,0.4005391376660458
1774,0.30837138733856345
1775,0.4373183558953213
1776,0.3975387371579031
1777,0.44120121510853394
1778,0.39742434969437107
1779,0.4034506907629912
1780,0.4072305391645041
1781,0.42726686844814343
1782,0.5702784561424061
1783,0.5809440672744707
1784,0.42902116100205306
1785,0.33393434479401163
1786,0.515528090542676
1787,0.39379419104545854
1788,0.42222160568519035
1789,0.4243056900554345
1790,0.5511277843021392
1791,0.5514464897721947
1792,0.43331690427691444
1793,0.43331690427691444
1794,0.5521489985307101
1795,0.49140699417029937
1796,0.5637231848347566
1797,0.4442257413848884
1798,0.3859488985913414
1799,0.3522954386539698
1800,0.3468399726199807
1801,0.43331690427691444
1802,0.516008420872525
1803,0.36355785239444066
1804,0.40070486974849995
1805,0.45574820793927706
1806,0.4432118711583654
1807,0.41722881054891603
1808,0.4372148170248199
1809,0.5622717748635534
1810,0.41660595082443763
1811,0.5774847192050614
1812,0.5083830200863493
1813,0.6425221352252631
1814,0.4617408738084611
1815,0.40608897162013924
1816,0.5168678089852028
1817,0.45270229408675816
1818,0.3892019852230554
1819,0.4151510129158515
1820,0.3497431445618365
1821,0.49495015758953387
1822,0.4442881346646178
1823,0.48753012215979186
1824,0.4005391376660458
1825,0.37794393684948185
1826,0.505178431352536
1827,0.43720675576363865
1828,0.41830242477022905
1829,0.4525341548971471
1830,0.6013562654470344
1831,0.35887835912840554
1832,0.5724112849183828
1833,0.41830242477022905
1834,0.4288120384853555
1835,0.31875074392920427
1836,0.30097040365379757
1837,0.4659269246340907
1838,0.6509254585113212
1839,0.41712035164559863
1840,0.3828216138812687
1841,0.5890756588825248
1842,0.5452206442241166
1843,0.5947183786061206
1844,0.40157417613798563
1845,0.5190325884246769
1846,0.3639897310505841
1847,0.5694443302086337
1848,0.4585782541013788
1849,0.4826226511739898
1850,0.4680176602016239
1851,0.4323386841850045
1852,0.46158684080131995
1853,0.3817646545955651
1854,0.5564270081122148
1855,0.41722881054891603
1856,0.5265608719308285
1857,0.42726686844814343
1858,0.42346530302109214
1859,0.418149469607426
1860,0.5543330537201667
1861,0.5529918692322765
1862,0.524520221034422
1863,0.2964509890201494
1864,0.6192202368149672
1865,0.46158684080131995
1866,0.4375866895787614
1867,0.5942243820284132
1868,0.4496475411246699
1869,0.5616365385529716
1870,0.4400147506101968
1871,0.5297918982883068
1872,0.46343126507149063
1873,0.35716953715457705
1874,0.44407735820043515
1875,0.42936870710446595
1876,0.5265608719308285
1877,0.42726686844814343
1878,0.4432118711583654
1879,0.6404083931590863
1880,0.3727544898945969
1881,0.6042980111401848
1882,0.4212523636735864
1883,0.49447804080936736
1884,0.39409558286260976
1885,0.48229105708846887
1886,0.5171824544849261
1887,0.305794261107723
1888,0.4648879492077405
1889,0.5515813398801352
1890,0.3813827957427629
1891,0.4462583545517859
1892,0.4354119119620901
1893,0.41428967918902804
1894,0.47386073330234907
1895,0.5035645603223552
1896,0.43536886929372093
1897,0.4049644038884886
1898,0.37546209649980833
1899,0.32511462914878025
1900,0.40242673265607354
1901,0.4496475411246699
1902,0.40813260068440105
1903,0.3975387371579031
1904,0.4092197259521548
1905,0.4899811229131532
1906,0.5208083834748849
1907,0.42936870710446595
1908,0.5422971057619628
1909,0.39379419104545854
1910,0.46771183170753655
1911,0.48540470305583894
1912,0.5706082119356619
1913,0.6221480148335303
1914,0.5188916315528176
1915,0.5340037601864585
1916,0.5633248301047147
1917,0.4915641074418404
1918,0.4646542240641075
1919,0.42300020016543644
1920,0.37863614467833967
1921,0.40534272893237494
1922,0.5566898095509987
1923,0.3613471325181898
1924,0.4442881346646178
1925,0.6159834721440832
1926,0.3110462597981685
1927,0.4585782541013788
1928,0.41706380652508207
1929,0.4614741267350515
1930,0.44120121510853394
1931,0.3822815646923726
1932,0.5607055671308371
1933,0.44575419052662835
1934,0.37007001631797
1935,0.4231729285165976
1936,0.41108983734666205
1937,0.5208083834748849
1938,0.364198978571768
1939,0.5696107123408436
1940,0.4442881346646178
1941,0.3110462597981685
1942,0.37311963201952736
1943,0.4432118711583654
1944,0.3470511797776561
1945,0.4496475411246699
1946,0.5377227469417502
1947,0.4035015435131082
1948,0.4496475411246699
1949,0.34420367445464456
1950,0.4032096150977728
1951,0.4433865106792962
1952,0.37863614467833967
1953,0.34411900663805084
1954,0.41921498706968446
1955,0.4242629202654191
1956,0.38302934263183613
1957,0.32181355693717756
1958,0.42726686844814343
1959,0.4887142439778628
1960,0.41722881054891603
1961,0.40604674293831305
1962,0.4773228710483901
1963,0.5549157080649032
1964,0.44424490496384533
1965,0.470374403348083
1966,0.6277534729640815
1967,0.43800718871634825
1968,0.44773902633688645
1969,0.38468058115941023
1970,0.47626732634942454
1971,0.6188687511307238
1972,0.49140699417029937
1973,0.40941072860992295
1974,0.3163164796097757
1975,0.32360133575656685
1976,0.5208083834748849
1977,0.4960092296148624
1978,0.409013341358552
1979,0.49546639136355447
1980,0.45668990224802014
1981,0.34117363331173367
1982,0.361510458704193
1983,0.456392747493158
1984,0.4609619026636284
1985,0.5854183090772306
1986,0.4382173551579547
1987,0.5157701498678283
1988,0.4031291154448936
1989,0.3757887824711823
1990,0.45644859749492694
1991,0.5653058453103307
1992,0.3580517364422393
1993,0.438391576199908
1994,0.355259544791883
1995,0.37363764205989175
1996,0.6028175360762796
1997,0.42130724621718935
1998,0.33696587505649483
1999,0.4887142439778628
